"","ZIP","NUMB","ZIP_END","lng_start","lat_start","lng_end","lat_end","distance_metres","zip_tot_dist","distance_reed_pdx","RPK","portland_native"
"650","92672",1,"97218",-117.5,33.3,-122.59,45.58,1434540.67289829,1434540.67289829,"20.9215","90","no"
"651","92675",2,"97218",-117.6,33.6,-122.59,45.58,1399879.56554531,2799759.13109063,"20.9215","90","no"
"652","92688",1,"97218",-117.61,33.63,-122.59,45.58,1396413.97755981,1396413.97755981,"20.9215","90","no"
"653","92705",1,"97218",-117.81,33.74,-122.59,45.58,1379534.77624461,1379534.77624461,"20.9215","90","no"
"654","92831",2,"97218",-117.89,33.88,-122.59,45.58,1362527.53877865,2725055.0775573,"20.9215","90","no"
"655","92832",2,"97218",-117.93,33.87,-122.59,45.58,1362603.79003565,2725207.58007129,"20.9215","90","no"
"656","92833",1,"97218",-117.96,33.88,-122.59,45.58,1360789.42503457,1360789.42503457,"20.9215","90","no"
"657","93004",1,"97218",-119.14,34.29,-122.59,45.58,1290493.86149857,1290493.86149857,"20.9215","90","no"
"658","93023",1,"97218",-119.2,34.5,-122.59,45.58,1266480.7995113,1266480.7995113,"20.9215","90","no"
"659","93103",1,"97218",-119.68,34.43,-122.59,45.58,1265530.2242409,1265530.2242409,"20.9215","90","no"
"660","93105",1,"97218",-119.8,34.5,-122.59,45.58,1255909.48926023,1255909.48926023,"20.9215","90","no"
"661","93110",2,"97218",-119.77,34.44,-122.59,45.58,1262966.76304326,2525933.52608652,"20.9215","90","no"
"662","93111",3,"97218",-119.8,34.45,-122.59,45.58,1261390.787967,3784172.363901,"20.9215","90","no"
"663","93117",1,"97218",-120,34.2,-122.59,45.58,1285790.64985618,1285790.64985618,"20.9215","90","no"
"664","93401",1,"97218",-120.6,35.2,-122.59,45.58,1167643.50731606,1167643.50731606,"20.9215","90","no"
"665","93446",1,"97218",-120.9,35.6,-122.59,45.58,1120042.27766464,1120042.27766464,"20.9215","90","no"
"666","93536",1,"97218",-118.5,34.7,-122.59,45.58,1259714.7029019,1259714.7029019,"20.9215","90","no"
"667","93908",1,"97218",-121.6,36.6,-122.59,45.58,1003070.61865486,1003070.61865486,"20.9215","90","no"
"668","93950",1,"97218",-121.92,36.62,-122.59,45.58,998994.296280105,998994.296280105,"20.9215","90","no"
"669","94002",2,"97218",-122.3,37.51,-122.59,45.58,898671.344182427,1797342.68836485,"20.9215","90","no"
"670","94010",6,"97218",-122.37,37.57,-122.59,45.58,891856.287145147,5351137.72287088,"20.9215","90","no"
"671","94022",3,"97218",-122.15,37.36,-122.59,45.58,915777.71348022,2747333.14044066,"20.9215","90","no"
"672","94024",5,"97218",-122.09,37.36,-122.59,45.58,915990.705032989,4579953.52516495,"20.9215","90","no"
"673","94025",6,"97218",-122.18,37.46,-122.59,45.58,904556.354825533,5427338.1289532,"20.9215","90","no"
"674","94027",2,"97218",-122.2,37.45,-122.59,45.58,905607.82264286,1811215.64528572,"20.9215","90","no"
"675","94028",2,"97218",-122.21,37.37,-122.59,45.58,914479.263631599,1828958.5272632,"20.9215","90","no"
"676","94030",1,"97218",-122.4,37.61,-122.59,45.58,887356.566975017,887356.566975017,"20.9215","90","no"
"677","94040",2,"97218",-122.09,37.38,-122.59,45.58,913766.348430971,1827532.69686194,"20.9215","90","no"
"678","94041",1,"97218",-122.07,37.39,-122.59,45.58,912731.449788178,912731.449788178,"20.9215","90","no"
"679","94044",1,"97218",-122.49,37.63,-122.59,45.58,885028.884241416,885028.884241416,"20.9215","90","no"
"680","94061",2,"97218",-122.24,37.46,-122.59,45.58,904382.222341784,1808764.44468357,"20.9215","90","no"
"681","94062",3,"97218",-122.3,37.4,-122.59,45.58,910912.643474031,2732737.93042209,"20.9215","90","no"
"682","94066",1,"97218",-122.44,37.62,-122.59,45.58,886190.644715839,886190.644715839,"20.9215","90","no"
"683","94070",4,"97218",-122.27,37.5,-122.59,45.58,899854.388700956,3599417.55480382,"20.9215","90","no"
"684","94087",4,"97218",-122.03,37.35,-122.59,45.58,917342.752084361,3669371.00833744,"20.9215","90","no"
"685","94110",6,"97218",-122.42,37.75,-122.59,45.58,871745.651351395,5230473.90810837,"20.9215","90","no"
"686","94112",3,"97218",-122.44,37.72,-122.59,45.58,875059.68229905,2625179.04689715,"20.9215","90","no"
"687","94114",3,"97218",-122.44,37.76,-122.59,45.58,870607.30435197,2611821.91305591,"20.9215","90","no"
"688","94115",2,"97218",-122.44,37.79,-122.59,45.58,867268.02358146,1734536.04716292,"20.9215","90","no"
"689","94116",1,"97218",-122.48,37.74,-122.59,45.58,872792.501765543,872792.501765543,"20.9215","90","no"
"690","94117",4,"97218",-122.44,37.77,-122.59,45.58,869494.210503988,3477976.84201595,"20.9215","90","no"
"691","94118",3,"97218",-122.46,37.78,-122.59,45.58,868358.94457803,2605076.83373409,"20.9215","90","no"
"692","94121",1,"97218",-122.7,37.8,-122.59,45.58,866113.658848568,866113.658848568,"20.9215","90","no"
"693","94122",5,"97218",-122.48,37.76,-122.59,45.58,870566.22023997,4352831.10119985,"20.9215","90","no"
"694","94123",1,"97218",-122.44,37.8,-122.59,45.58,866154.9305089,866154.9305089,"20.9215","90","no"
"695","94127",1,"97218",-122.46,37.73,-122.59,45.58,873924.540525979,873924.540525979,"20.9215","90","no"
"696","94131",1,"97218",-122.44,37.75,-122.59,45.58,871720.398456445,871720.398456445,"20.9215","90","no"
"697","94132",1,"97218",-122.48,37.72,-122.59,45.58,875018.783838733,875018.783838733,"20.9215","90","no"
"698","94133",2,"97218",-122.44,37.8,-122.59,45.58,866154.9305089,1732309.8610178,"20.9215","90","no"
"699","94134",1,"97218",-122.41,37.72,-122.59,45.58,875098.612702541,875098.612702541,"20.9215","90","no"
"700","94301",2,"97218",-122.15,37.44,-122.59,45.58,906878.500671667,1813757.00134333,"20.9215","90","no"
"701","94303",1,"97218",-122.12,37.45,-122.59,45.58,905870.21754411,905870.21754411,"20.9215","90","no"
"702","94305",1,"97218",-122.17,37.42,-122.59,45.58,909037.906153119,909037.906153119,"20.9215","90","no"
"703","94306",2,"97218",-122.13,37.41,-122.59,45.58,910284.03940431,1820568.07880862,"20.9215","90","no"
"704","94401",2,"97218",-122.32,37.57,-122.59,45.58,891951.015160028,1783902.03032006,"20.9215","90","no"
"705","94402",2,"97218",-122.33,37.54,-122.59,45.58,895269.244682488,1790538.48936498,"20.9215","90","no"
"706","94403",1,"97218",-122.3,37.54,-122.59,45.58,895332.826138341,895332.826138341,"20.9215","90","no"
"707","94404",3,"97218",-122.27,37.55,-122.59,45.58,894290.578553518,2682871.73566055,"20.9215","90","no"
"708","94503",1,"97218",-122.23,38.2,-122.59,45.58,822076.776167626,822076.776167626,"20.9215","90","no"
"709","94515",1,"97218",-122.6,38.6,-122.59,45.58,777010.483001998,777010.483001998,"20.9215","90","no"
"710","94517",1,"97218",-121.89,37.89,-122.59,45.58,858009.529461617,858009.529461617,"20.9215","90","no"
"711","94521",1,"97218",-121.96,37.95,-122.59,45.58,850968.904846255,850968.904846255,"20.9215","90","no"
"712","94523",1,"97218",-122.08,37.95,-122.59,45.58,850417.362833513,850417.362833513,"20.9215","90","no"
"713","94526",1,"97218",-121.99,37.81,-122.59,45.58,866381.638897821,866381.638897821,"20.9215","90","no"
"714","94530",3,"97218",-122.3,37.91,-122.59,45.58,854158.451441852,2562475.35432556,"20.9215","90","no"
"715","94539",3,"97218",-121.9,37.52,-122.59,45.58,899064.404566028,2697193.21369809,"20.9215","90","no"
"716","94541",1,"97218",-122.11,37.67,-122.59,45.58,881437.754062404,881437.754062404,"20.9215","90","no"
"717","94546",2,"97218",-122.08,37.72,-122.59,45.58,875993.53207416,1751987.06414832,"20.9215","90","no"
"718","94549",2,"97218",-122.12,37.9,-122.59,45.58,855820.065288444,1711640.13057689,"20.9215","90","no"
"719","94550",1,"97218",-121.6,37.4,-122.59,45.58,914306.532848979,914306.532848979,"20.9215","90","no"
"720","94553",2,"97218",-122.1,38,-122.59,45.58,844776.40627727,1689552.81255454,"20.9215","90","no"
"721","94556",3,"97218",-122.12,37.84,-122.59,45.58,862493.128165268,2587479.3844958,"20.9215","90","no"
"722","94558",2,"97218",-122.3,38.5,-122.59,45.58,788504.98725239,1577009.97450478,"20.9215","90","no"
"723","94563",3,"97218",-122.19,37.87,-122.59,45.58,858913.155769863,2576739.46730959,"20.9215","90","no"
"724","94566",2,"97218",-121.86,37.65,-122.59,45.58,884840.500798212,1769681.00159642,"20.9215","90","no"
"725","94568",2,"97218",-121.91,37.72,-122.59,45.58,876787.852817875,1753575.70563575,"20.9215","90","no"
"726","94577",2,"97218",-122.16,37.71,-122.59,45.58,876810.454263032,1753620.90852606,"20.9215","90","no"
"727","94582",4,"97218",-121.92,37.76,-122.59,45.58,872290.078606689,3489160.31442676,"20.9215","90","no"
"728","94586",1,"97218",-121.9,37.6,-122.59,45.58,890175.045393272,890175.045393272,"20.9215","90","no"
"729","94587",1,"97218",-122,37.6,-122.59,45.58,889679.256538997,889679.256538997,"20.9215","90","no"
"730","94588",1,"97218",-121.9,37.7,-122.59,45.58,879063.80456373,879063.80456373,"20.9215","90","no"
"731","94596",1,"97218",-122.04,37.89,-122.59,45.58,857259.050544771,857259.050544771,"20.9215","90","no"
"732","94602",4,"97218",-122.2,37.8,-122.59,45.58,866669.073230199,3466676.29292079,"20.9215","90","no"
"733","94609",1,"97218",-122.26,37.83,-122.59,45.58,863159.626972514,863159.626972514,"20.9215","90","no"
"734","94610",2,"97218",-122.24,37.81,-122.59,45.58,865439.033132178,1730878.06626436,"20.9215","90","no"
"735","94611",2,"97218",-122.22,37.83,-122.59,45.58,863271.070515549,1726542.1410311,"20.9215","90","no"
"736","94618",3,"97218",-122.24,37.85,-122.59,45.58,860988.489596864,2582965.46879059,"20.9215","90","no"
"737","94702",2,"97218",-122.29,37.86,-122.59,45.58,859746.04685535,1719492.0937107,"20.9215","90","no"
"738","94703",3,"97218",-122.27,37.87,-122.59,45.58,858682.853536253,2576048.56060876,"20.9215","90","no"
"739","94704",1,"97218",-122.25,37.87,-122.59,45.58,858735.636613238,858735.636613238,"20.9215","90","no"
"740","94705",3,"97218",-122.26,37.86,-122.59,45.58,859821.539022806,2579464.61706842,"20.9215","90","no"
"741","94706",2,"97218",-122.29,37.89,-122.59,45.58,856407.708892609,1712815.41778522,"20.9215","90","no"
"742","94707",3,"97218",-122.28,37.9,-122.59,45.58,855319.410383472,2565958.23115041,"20.9215","90","no"
"743","94708",1,"97218",-122.25,37.9,-122.59,45.58,855397.657121326,855397.657121326,"20.9215","90","no"
"744","94709",1,"97218",-122.27,37.88,-122.59,45.58,857570.131429624,857570.131429624,"20.9215","90","no"
"745","94710",1,"97218",-122.31,37.87,-122.59,45.58,858586.87595157,858586.87595157,"20.9215","90","no"
"746","94803",1,"97218",-122.27,37.95,-122.59,45.58,849781.111150519,849781.111150519,"20.9215","90","no"
"747","94804",1,"97218",-122.34,37.92,-122.59,45.58,852958.761107946,852958.761107946,"20.9215","90","no"
"748","94901",1,"97218",-122.5,37.97,-122.59,45.58,847174.109119981,847174.109119981,"20.9215","90","no"
"749","94903",4,"97218",-122.54,38.02,-122.59,45.58,841585.528696759,3366342.11478704,"20.9215","90","no"
"750","94904",3,"97218",-122.55,37.95,-122.59,45.58,849374.1756261,2548122.5268783,"20.9215","90","no"
"751","94920",1,"97218",-122.47,37.89,-122.59,45.58,856104.626420015,856104.626420015,"20.9215","90","no"
"752","94928",2,"97218",-122.7,38.34,-122.59,45.58,806004.314609597,1612008.62921919,"20.9215","90","no"
"753","94930",2,"97218",-122.7,38,-122.59,45.58,843850.88622494,1687701.77244988,"20.9215","90","no"
"754","94937",1,"97218",-122.9,38.1,-122.59,45.58,833064.681606943,833064.681606943,"20.9215","90","no"
"755","94939",3,"97218",-122.53,37.94,-122.59,45.58,850495.429617907,2551486.28885372,"20.9215","90","no"
"756","94941",9,"97218",-122.57,37.9,-122.59,45.58,854935.295153566,7694417.65638209,"20.9215","90","no"
"757","94945",1,"97218",-122.56,38.13,-122.59,45.58,829333.918814343,829333.918814343,"20.9215","90","no"
"758","94947",1,"97218",-122.64,38.1,-122.59,45.58,832680.066422275,832680.066422275,"20.9215","90","no"
"759","94952",3,"97218",-122.8,38.2,-122.59,45.58,821721.269209565,2465163.80762869,"20.9215","90","no"
"760","94954",1,"97218",-122.6,38.2,-122.59,45.58,821538.258035487,821538.258035487,"20.9215","90","no"
"761","94960",4,"97218",-122.59,38,-122.59,45.58,843801.740213013,3375206.96085205,"20.9215","90","no"
"762","94973",1,"97218",-122.642,38.009,-122.59,45.58,842810.85938747,842810.85938747,"20.9215","90","no"
"763","95008",3,"97218",-121.94,37.28,-122.59,45.58,925533.827089428,2776601.48126828,"20.9215","90","no"
"764","95010",2,"97218",-121.95,36.98,-122.59,45.58,958834.248846564,1917668.49769313,"20.9215","90","no"
"765","95014",5,"97218",-122.07,37.3,-122.59,45.58,922740.368412543,4613701.84206272,"20.9215","90","no"
"766","95023",1,"97218",-121.2,36.9,-122.59,45.58,973189.209931318,973189.209931318,"20.9215","90","no"
"767","95030",1,"97218",-122,37.23,-122.59,45.58,930814.526920668,930814.526920668,"20.9215","90","no"
"768","95032",6,"97218",-121.92,37.21,-122.59,45.58,933412.570761179,5600475.42456708,"20.9215","90","no"
"769","95037",1,"97218",-121.7,37.1,-122.59,45.58,946897.721194259,946897.721194259,"20.9215","90","no"
"770","95060",2,"97218",-122.1,37,-122.59,45.58,955994.731690313,1911989.46338063,"20.9215","90","no"
"771","95062",2,"97218",-121.99,36.97,-122.59,45.58,959766.212986224,1919532.42597245,"20.9215","90","no"
"772","95064",1,"97218",-122.06,36.99,-122.59,45.58,957255.234822451,957255.234822451,"20.9215","90","no"
"773","95070",1,"97218",-122.05,37.27,-122.59,45.58,926155.998414748,926155.998414748,"20.9215","90","no"
"774","95073",2,"97218",-121.93,37.03,-122.59,45.58,953370.677955124,1906741.35591025,"20.9215","90","no"
"775","95076",2,"97218",-121.7,36.9,-122.59,45.58,969102.773463637,1938205.54692727,"20.9215","90","no"
"776","95117",1,"97218",-121.97,37.31,-122.59,45.58,922056.289933698,922056.289933698,"20.9215","90","no"
"777","95120",1,"97218",-121.84,37.17,-122.59,45.58,938278.346492216,938278.346492216,"20.9215","90","no"
"778","95121",1,"97218",-121.81,37.3,-122.59,45.58,924007.522748716,924007.522748716,"20.9215","90","no"
"779","95124",2,"97218",-121.93,37.26,-122.59,45.58,927805.771903862,1855611.54380772,"20.9215","90","no"
"780","95125",3,"97218",-121.9,37.31,-122.59,45.58,922400.449596842,2767201.34879052,"20.9215","90","no"
"781","95126",1,"97218",-121.91,37.32,-122.59,45.58,921237.698423755,921237.698423755,"20.9215","90","no"
"782","95129",1,"97218",-122,37.31,-122.59,45.58,921920.016557353,921920.016557353,"20.9215","90","no"
"783","95133",1,"97218",-121.86,37.37,-122.59,45.58,915947.27668779,915947.27668779,"20.9215","90","no"
"784","95135",2,"97218",-121.7,37.3,-122.59,45.58,924695.477543891,1849390.95508778,"20.9215","90","no"
"785","95136",1,"97218",-121.84,37.27,-122.59,45.58,927168.421942078,927168.421942078,"20.9215","90","no"
"786","95382",1,"97218",-120.85,37.53,-122.59,45.58,907704.264163637,907704.264163637,"20.9215","90","no"
"787","95404",1,"97218",-122.6,38.5,-122.59,45.58,788142.426536087,788142.426536087,"20.9215","90","no"
"788","95405",1,"97218",-122.67,38.44,-122.59,45.58,794848.585668397,794848.585668397,"20.9215","90","no"
"789","95442",1,"97218",-122.51,38.4,-122.59,45.58,799301.2284375,799301.2284375,"20.9215","90","no"
"790","95460",1,"97218",-123.7,39.3,-122.59,45.58,704987.831254011,704987.831254011,"20.9215","90","no"
"791","95472",3,"97218",-122.9,38.4,-122.59,45.58,799683.539966268,2399050.6198988,"20.9215","90","no"
"792","95476",1,"97218",-122.5,38.2,-122.59,45.58,821571.535840293,821571.535840293,"20.9215","90","no"
"793","95482",1,"97218",-123.3,39.1,-122.59,45.58,723703.346368092,723703.346368092,"20.9215","90","no"
"794","95490",1,"97218",-123.3,39.5,-122.59,45.58,679314.906521508,679314.906521508,"20.9215","90","no"
"795","95492",1,"97218",-122.82,38.53,-122.59,45.58,785031.627605793,785031.627605793,"20.9215","90","no"
"796","95519",1,"97218",-124,41,-122.59,45.58,522462.941510242,522462.941510242,"20.9215","90","no"
"797","95616",3,"97218",-121.82,38.56,-122.59,45.58,784037.847031724,2352113.54109517,"20.9215","90","no"
"798","95618",1,"97218",-121.7,38.6,-122.59,45.58,780465.905751668,780465.905751668,"20.9215","90","no"
"799","95628",2,"97218",-121.26,38.66,-122.59,45.58,778086.66479408,1556173.32958816,"20.9215","90","no"
"800","95630",1,"97218",-121.15,38.67,-122.59,45.58,778313.277651243,778313.277651243,"20.9215","90","no"
"801","95646",1,"97218",-120.07,38.69,-122.59,45.58,794586.534188174,794586.534188174,"20.9215","90","no"
"802","95677",1,"97218",-121.23,38.8,-122.59,45.58,763002.625973317,763002.625973317,"20.9215","90","no"
"803","95682",1,"97218",-121,38.6,-122.59,45.58,787986.691698329,787986.691698329,"20.9215","90","no"
"804","95685",1,"97218",-120.7,38.4,-122.59,45.58,814359.826328956,814359.826328956,"20.9215","90","no"
"805","95762",1,"97218",-121.1,38.7,-122.59,45.58,775649.899816461,775649.899816461,"20.9215","90","no"
"806","95776",1,"97218",-121.7,38.7,-122.59,45.58,769378.834999665,769378.834999665,"20.9215","90","no"
"807","95818",1,"97218",-121.49,38.56,-122.59,45.58,786708.983250666,786708.983250666,"20.9215","90","no"
"808","95820",1,"97218",-121.45,38.54,-122.59,45.58,789308.200375547,789308.200375547,"20.9215","90","no"
"809","95821",1,"97218",-121.38,38.63,-122.59,45.58,780070.687707524,780070.687707524,"20.9215","90","no"
"810","95831",1,"97218",-121.53,38.52,-122.59,45.58,790763.713933162,790763.713933162,"20.9215","90","no"
"811","95835",1,"97218",-121.53,38.67,-122.59,45.58,774159.535409752,774159.535409752,"20.9215","90","no"
"812","95962",1,"97218",-121.28,39.37,-122.59,45.58,699582.970276768,699582.970276768,"20.9215","90","no"
"813","95969",1,"97218",-121.7,39.7,-122.59,45.58,658590.996611335,658590.996611335,"20.9215","90","no"
"814","95991",1,"97218",-121.6,39,-122.59,45.58,736987.808471321,736987.808471321,"20.9215","90","no"
"815","96003",1,"97218",-122.3,40.7,-122.59,45.58,543748.479535395,543748.479535395,"20.9215","90","no"
"816","96067",1,"97218",-122.3,41.3,-122.59,45.58,477022.690161401,477022.690161401,"20.9215","90","no"
"817","96103",1,"97218",-120.7,39.8,-122.59,45.58,661694.999073703,661694.999073703,"20.9215","90","no"
"818","96720",1,"97218",-155.2,19.7,-122.59,45.58,4148434.94600208,4148434.94600208,"20.9215","90","no"
"819","96734",1,"97218",-157.75,21.4,-122.59,45.58,4174344.9738599,4174344.9738599,"20.9215","90","no"
"820","96741",1,"97218",-159.6,22.1,-122.59,45.58,4245267.43435063,4245267.43435063,"20.9215","90","no"
"821","96743",1,"97218",-155.6,20,-122.59,45.58,4148632.16988932,4148632.16988932,"20.9215","90","no"
"822","96748",1,"97218",-157.019,21.088,-122.59,45.58,4150625.27235566,4150625.27235566,"20.9215","90","no"
"823","96749",1,"97218",-155,19.6,-122.59,45.58,4144124.43696486,4144124.43696486,"20.9215","90","no"
"824","96764",1,"97218",-155.238,19.988,-122.59,45.58,4125886.37590644,4125886.37590644,"20.9215","90","no"
"825","96768",1,"97218",-156.3,20.9,-122.59,45.58,4118011.32726062,4118011.32726062,"20.9215","90","no"
"826","96770",1,"97218",-157.21,21.12,-122.59,45.58,4160906.03669027,4160906.03669027,"20.9215","90","no"
"827","96789",1,"97218",-157.99,21.46,-122.59,45.58,4185842.4057242,4185842.4057242,"20.9215","90","no"
"828","96818",1,"97218",-157.93,21.35,-122.59,45.58,4190875.45612185,4190875.45612185,"20.9215","90","no"
"829","96821",1,"97218",-157.75,21.3,-122.59,45.58,4182692.91677973,4182692.91677973,"20.9215","90","no"
"830","96825",1,"97218",-157.69,21.29,-122.59,45.58,4179416.85773063,4179416.85773063,"20.9215","90","no"
"831","97006",3,"97218",-122.86,45.52,-122.59,45.58,22082.3208887934,66246.9626663801,"20.9215","90","no"
"832","97007",4,"97218",-122.88,45.45,-122.59,45.58,26854.0811132954,107416.324453182,"20.9215","90","no"
"833","97015",1,"97218",-122.53,45.41,-122.59,45.58,19494.8667441033,19494.8667441033,"20.9215","90","no"
"834","97024",1,"97218",-122.44,45.55,-122.59,45.58,12157.869759491,12157.869759491,"20.9215","90","no"
"835","97031",1,"97218",-121.7,45.6,-122.59,45.58,69366.423106342,69366.423106342,"20.9215","90","no"
"836","97034",3,"97218",-122.68,45.41,-122.59,45.58,20185.3923541691,60556.1770625073,"20.9215","90","yes"
"837","97035",3,"97218",-122.72,45.41,-122.59,45.58,21471.67290421,64415.0187126301,"20.9215","90","yes"
"838","97038",1,"97218",-122.5,45,-122.59,45.58,64948.8761890645,64948.8761890645,"20.9215","90","no"
"839","97045",3,"97218",-122.5,45.3,-122.59,45.58,31952.3330620358,95856.9991861074,"20.9215","90","no"
"840","97051",1,"97218",-122.9,45.9,-122.59,45.58,42999.9398111562,42999.9398111562,"20.9215","90","no"
"841","97056",1,"97218",-123,45.8,-122.59,45.58,40202.4000555893,40202.4000555893,"20.9215","90","no"
"842","97058",1,"97218",-121.2,45.6,-122.59,45.58,108302.594553177,108302.594553177,"20.9215","90","no"
"843","97062",1,"97218",-122.76,45.37,-122.59,45.58,26880.9143164334,26880.9143164334,"20.9215","90","no"
"844","97068",1,"97218",-122.66,45.34,-122.59,45.58,27270.0143816953,27270.0143816953,"20.9215","90","no"
"845","97070",1,"97218",-122.78,45.31,-122.59,45.58,33519.8292288651,33519.8292288651,"20.9215","90","no"
"846","97078",1,"97218",NA,NA,-122.59,45.58,NA,NA,"20.9215","90","no"
"847","97080",1,"97218",-122.4,45.5,-122.59,45.58,17284.9331696475,17284.9331696475,"20.9215","90","no"
"848","97086",2,"97218",-122.53,45.44,-122.59,45.58,16272.4399893014,32544.8799786028,"20.9215","90","no"
"849","97113",1,"97218",-123,45.5,-122.59,45.58,33184.7032227212,33184.7032227212,"20.9215","90","no"
"850","97116",2,"97218",-123.2,45.6,-122.59,45.58,47571.0407784734,95142.0815569469,"20.9215","90","no"
"851","97124",1,"97218",-123,45.6,-122.59,45.58,32016.4879468254,32016.4879468254,"20.9215","90","no"
"852","97128",2,"97218",-123.3,45.2,-122.59,45.58,69787.0644628569,139574.128925714,"20.9215","90","no"
"853","97132",1,"97218",-123,45.3,-122.59,45.58,44688.6798627601,44688.6798627601,"20.9215","90","no"
"854","97146",1,"97218",-123.9,46.1,-122.59,45.58,116925.304932244,116925.304932244,"20.9215","90","no"
"855","97201",3,"97218",-122.69,45.51,-122.59,45.58,11022.8119920563,33068.4359761689,"20.9215","90","no"
"856","97202",47,"97218",-122.64,45.48,-122.59,45.58,11795.0732643847,554368.44342608,"20.9215","90","no"
"857","97206",17,"97218",-122.6,45.48,-122.59,45.58,11159.2306564523,189706.92115969,"20.9215","90","no"
"858","97209",2,"97218",-122.68,45.53,-122.59,45.58,8955.19617489779,17910.3923497956,"20.9215","90","no"
"859","97210",2,"97218",-122.73,45.55,-122.59,45.58,11410.5092285728,22821.0184571457,"20.9215","90","no"
"860","97211",2,"97218",-122.64,45.58,-122.59,45.58,3895.6961822852,7791.39236457041,"20.9215","90","no"
"861","97212",2,"97218",-122.64,45.54,-122.59,45.58,5917.30551830426,11834.6110366085,"20.9215","90","no"
"862","97213",1,"97218",-122.6,45.54,-122.59,45.58,4520.47970834411,4520.47970834411,"20.9215","90","no"
"863","97214",5,"97218",-122.64,45.51,-122.59,45.58,8712.99628222432,43564.9814111216,"20.9215","90","no"
"864","97215",5,"97218",-122.6,45.51,-122.59,45.58,7831.26788884005,39156.3394442002,"20.9215","90","no"
"865","97216",1,"97218",-122.56,45.51,-122.59,45.58,8135.80190699298,8135.80190699298,"20.9215","90","no"
"866","97217",2,"97218",-122.71,45.59,-122.59,45.58,9414.87993671011,18829.7598734202,"20.9215","90","no"
"867","97219",10,"97218",-122.7,45.45,-122.59,45.58,16824.0672270575,168240.672270575,"20.9215","90","no"
"868","97220",3,"97218",-122.55,45.56,-122.59,45.58,3830.56109801247,11491.6832940374,"20.9215","90","no"
"869","97221",1,"97218",-122.73,45.5,-122.59,45.58,14087.6460202359,14087.6460202359,"20.9215","90","no"
"870","97222",1,"97218",-122.62,45.44,-122.59,45.58,15759.4702557021,15759.4702557021,"20.9215","90","no"
"871","97223",2,"97218",-122.8,45.45,-122.59,45.58,21857.6551190433,43715.3102380866,"20.9215","90","no"
"872","97225",2,"97218",-122.78,45.5,-122.59,45.58,17284.9331696475,34569.8663392951,"20.9215","90","no"
"873","97229",6,"97218",-122.81,45.55,-122.59,45.58,17467.8464806921,104807.078884153,"20.9215","90","no"
"874","97230",2,"97218",-122.5,45.55,-122.59,45.58,7768.57675786042,15537.1535157208,"20.9215","90","no"
"875","97232",3,"97218",-122.64,45.53,-122.59,45.58,6794.85336889305,20384.5601066791,"20.9215","90","no"
"876","97236",2,"97218",-122.51,45.48,-122.59,45.58,12760.9229149622,25521.8458299243,"20.9215","90","no"
"877","97239",1,"97218",-122.69,45.49,-122.59,45.58,12695.6087338521,12695.6087338521,"20.9215","90","no"
"878","97266",3,"97218",-122.56,45.48,-122.59,45.58,11375.1280037033,34125.3840111098,"20.9215","90","no"
"879","97302",2,"97218",-123.05,44.91,-122.59,45.58,82840.7063377937,165681.412675587,"20.9215","90","no"
"880","97304",2,"97218",-123.1,45,-122.59,45.58,75920.2717338563,151840.543467713,"20.9215","90","no"
"881","97324",1,"97218",-123.6,44.4,-122.59,45.58,153546.236019803,153546.236019803,"20.9215","90","no"
"882","97330",3,"97218",-123.3,44.6,-122.59,45.58,122533.987414684,367601.962244052,"20.9215","90","no"
"883","97361",1,"97218",-123.4,44.8,-122.59,45.58,107597.716058295,107597.716058295,"20.9215","90","no"
"884","97370",1,"97218",-123.5,44.7,-122.59,45.58,121250.873086388,121250.873086388,"20.9215","90","no"
"885","97381",1,"97218",-122.6,44.9,-122.59,45.58,75701.3117801009,75701.3117801009,"20.9215","90","no"
"886","97385",1,"97218",-122.74,44.86,-122.59,45.58,81008.3957730983,81008.3957730983,"20.9215","90","no"
"887","97394",1,"97218",-124,44.4,-122.59,45.58,171974.432395919,171974.432395919,"20.9215","90","no"
"888","97404",1,"97218",-123.13,44.11,-122.59,45.58,169097.80233541,169097.80233541,"20.9215","90","no"
"889","97405",5,"97218",-123.1,43.9,-122.59,45.58,191313.896705923,956569.483529615,"20.9215","90","no"
"890","97420",1,"97218",-124.1,43.4,-122.59,45.58,270672.746328987,270672.746328987,"20.9215","90","no"
"891","97424",1,"97218",-123,43.7,-122.59,45.58,211784.446816804,211784.446816804,"20.9215","90","no"
"892","97456",1,"97218",-123.4,44.4,-122.59,45.58,146016.015732271,146016.015732271,"20.9215","90","no"
"893","97459",1,"97218",-124.1,43.4,-122.59,45.58,270672.746328987,270672.746328987,"20.9215","90","no"
"894","97471",1,"97218",-123.5,43.2,-122.59,45.58,274646.317024756,274646.317024756,"20.9215","90","no"
"895","97477",1,"97218",-123,44.07,-122.59,45.58,171180.417175171,171180.417175171,"20.9215","90","no"
"896","97504",1,"97218",-122.8,42.3,-122.59,45.58,365515.340543969,365515.340543969,"20.9215","90","no"
"897","97520",3,"97218",-122.5,42.2,-122.59,45.58,376329.072974809,1128987.21892443,"20.9215","90","no"
"898","97526",1,"97218",-123.4,42.5,-122.59,45.58,348931.605673071,348931.605673071,"20.9215","90","no"
"899","97527",2,"97218",-123.4,42.4,-122.59,45.58,359885.420674351,719770.841348702,"20.9215","90","no"
