ZIP.x,NUMB,ZIP_END,lng_start,lat_start,lng_end,lat_end,distance_metres,zip_tot_dist,distance_reed_pdx,co2_emission_air_km,portland_native,num,car_fuel_econ,international,pdx_airport,distance_km,co2_emission_car_km,tot_co2_output,everyones_output,city,abb_state,state,ZCTA,Population,Density,Primary Official County Code,Primary Official County Name,County Weights,Official County Name,Official County Code,Imprecise,Military,Timezone,Geo Point
7932,1,97218,-74.4,40.77,-122.59,45.58,3889125.6956028617,3889.13,20.9215,90,no,78,10.93,no,PDX,3889.13,251.03,355273.624145,269186314.7768758,Florham Park,NJ,New Jersey,TRUE,9902,558.4,34027,Morris,"{""34027"": ""100""}",Morris,34027,FALSE,FALSE,America/New_York,"40.77709, -74.39289"
7934,1,97218,-74.68,40.72,-122.59,45.58,3869910.196636936,3869.91,20.9215,90,no,79,10.93,no,PDX,3869.91,251.03,353543.82414499996,269186314.7768758,Gladstone,NJ,New Jersey,TRUE,1495,159.8,34035,Somerset,"{""34035"": ""100""}",Somerset,34035,FALSE,FALSE,America/New_York,"40.72066, -74.67808"
8003,1,97218,-74.97,39.89,-122.59,45.58,3886452.871073199,3886.45,20.9215,90,no,80,10.93,no,PDX,3886.45,251.03,355032.424145,269186314.7768758,Cherry Hill,NJ,New Jersey,TRUE,30194,1053.2,34007,Camden,"{""34007"": ""100""}",Camden,34007,FALSE,FALSE,America/New_York,"39.88323, -74.97228"
8053,1,97218,-74.91,39.85,-122.59,45.58,3892994.4252312924,3892.99,20.9215,90,no,81,10.93,no,PDX,3892.99,251.03,355621.024145,269186314.7768758,Marlton,NJ,New Jersey,TRUE,45135,597.7,34005,Burlington,"{""34005"": ""100""}",Burlington,34005,FALSE,FALSE,America/New_York,"39.86049, -74.89467"
8540,1,97218,-74.7,40.4,-122.59,45.58,3883187.0363088613,3883.19,20.9215,90,no,82,10.93,no,PDX,3883.19,251.03,354739.024145,269186314.7768758,Princeton,NJ,New Jersey,TRUE,48672,361.9,34021,Mercer,"{""34021"": ""70.46"", ""34035"": ""15.98"", ""34023"": ""13.56""}",Mercer|Somerset|Middlesex,34021|34035|34023,FALSE,FALSE,America/New_York,"40.3633, -74.65567"
8550,1,97218,-74.62,40.28,-122.59,45.58,3894963.206612279,3894.96,20.9215,90,no,83,10.93,no,PDX,3894.96,251.03,355798.324145,269186314.7768758,Princeton Junction,NJ,New Jersey,TRUE,19277,400.5,34021,Mercer,"{""34021"": ""100""}",Mercer,34021,FALSE,FALSE,America/New_York,"40.28106, -74.61756"
8628,1,97218,-74.82,40.27,-122.59,45.58,3880030.5298058973,3880.03,20.9215,90,no,84,10.93,no,PDX,3880.03,251.03,354454.624145,269186314.7768758,Trenton,NJ,New Jersey,TRUE,8809,487.3,34021,Mercer,"{""34021"": ""100""}",Mercer,34021,FALSE,FALSE,America/New_York,"40.26627, -74.82334"
8648,1,97218,-74.72,40.28,-122.59,45.58,3887262.8996378686,3887.26,20.9215,90,no,85,10.93,no,PDX,3887.26,251.03,355105.324145,269186314.7768758,Lawrence Township,NJ,New Jersey,TRUE,31361,723.9,34021,Mercer,"{""34021"": ""100""}",Mercer,34021,FALSE,FALSE,America/New_York,"40.28492, -74.72187"
8887,1,97218,-74.79,40.52,-122.59,45.58,3870680.27137607,3870.68,20.9215,90,no,86,10.93,no,PDX,3870.68,251.03,353613.124145,269186314.7768758,Three Bridges,NJ,New Jersey,TRUE,1049,581.3,34019,Hunterdon,"{""34019"": ""100""}",Hunterdon,34019,FALSE,FALSE,America/New_York,"40.52363, -74.79445"
8904,3,97218,-74.43,40.5,-122.59,45.58,3899299.7879295936,11697.9,20.9215,90,no,87,10.93,no,PDX,3899.3,251.03,356188.924145,269186314.7768758,Highland Park,NJ,New Jersey,TRUE,13883,2943.5,34023,Middlesex,"{""34023"": ""100""}",Middlesex,34023,FALSE,FALSE,America/New_York,"40.50056, -74.42829"
10002,2,97218,-73.99,40.72,-122.59,45.58,3922909.618215747,7845.82,20.9215,90,no,88,10.93,no,PDX,3922.91,251.03,358313.82414499996,269186314.7768758,New York,NY,New York,TRUE,74479,32735.5,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.7157, -73.98638"
10010,1,97218,-73.98,40.73,-122.59,45.58,3923215.5645778957,3923.22,20.9215,90,no,89,10.93,no,PDX,3923.22,251.03,358341.724145,269186314.7768758,New York,NY,New York,TRUE,35906,36324.6,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.73911, -73.98265"
10011,2,97218,-74,40.74,-122.59,45.58,3921218.866097598,7842.44,20.9215,90,no,90,10.93,no,PDX,3921.22,251.03,358161.724145,269186314.7768758,New York,NY,New York,TRUE,49949,29140.3,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.74187, -74.00052"
10014,1,97218,-74.01,40.74,-122.59,45.58,3920451.245252342,3920.45,20.9215,90,no,91,10.93,no,PDX,3920.45,251.03,358092.424145,269186314.7768758,New York,NY,New York,TRUE,30344,21312.8,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.73374, -74.00687"
10023,2,97218,-73.98,40.78,-122.59,45.58,3920910.3689716505,7841.82,20.9215,90,no,92,10.93,no,PDX,3920.91,251.03,358133.82414499996,269186314.7768758,New York,NY,New York,TRUE,62541,49276.1,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.77601, -73.98269"
10024,1,97218,-73.97,40.81,-122.59,45.58,3920297.3118214537,3920.3,20.9215,90,no,93,10.93,no,PDX,3920.3,251.03,358078.924145,269186314.7768758,New York,NY,New York,TRUE,58102,26141,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.79227, -73.97482"
10025,3,97218,-73.97,40.8,-122.59,45.58,3920757.2477056053,11762.27,20.9215,90,no,94,10.93,no,PDX,3920.76,251.03,358120.324145,269186314.7768758,New York,NY,New York,TRUE,92251,47387.6,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.79857, -73.96659"
10026,1,97218,-73.953,40.801,-122.59,45.58,3922015.721511231,3922.02,20.9215,90,no,95,10.93,no,PDX,3922.02,251.03,358233.724145,269186314.7768758,New York,NY,New York,TRUE,38585,44827.6,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.80245, -73.9526"
10027,3,97218,-73.96,40.81,-122.59,45.58,3921064.622578994,11763.19,20.9215,90,no,96,10.93,no,PDX,3921.06,251.03,358147.324145,269186314.7768758,New York,NY,New York,TRUE,64988,28875.2,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.81184, -73.9534"
10030,1,97218,-73.943,40.818,-122.59,45.58,3922001.156549407,3922,20.9215,90,no,97,10.93,no,PDX,3922,251.03,358231.924145,269186314.7768758,New York,NY,New York,TRUE,31060,42987.5,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.81823, -73.94288"
10032,1,97218,-73.94,40.84,-122.59,45.58,3921220.4316104655,3921.22,20.9215,90,no,98,10.93,no,PDX,3921.22,251.03,358161.724145,269186314.7768758,New York,NY,New York,TRUE,63214,37277.8,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.83884, -73.94279"
10033,1,97218,-73.94,40.84,-122.59,45.58,3921220.4316104655,3921.22,20.9215,90,no,99,10.93,no,PDX,3921.22,251.03,358161.724145,269186314.7768758,New York,NY,New York,TRUE,58349,37787.9,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.8506, -73.93391"
10035,1,97218,-73.93,40.8,-122.59,45.58,3923826.5629601907,3923.83,20.9215,90,no,100,10.93,no,PDX,3923.83,251.03,358396.624145,269186314.7768758,New York,NY,New York,TRUE,36048,9771.4,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.79551, -73.92967"
10040,2,97218,-73.93,40.86,-122.59,45.58,3921069.475378372,7842.14,20.9215,90,no,101,10.93,no,PDX,3921.07,251.03,358148.224145,269186314.7768758,New York,NY,New York,TRUE,44800,45321.7,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.85821, -73.93053"
10128,1,97218,-73.95,40.78,-122.59,45.58,3923212.6358249933,3923.21,20.9215,90,no,102,10.93,no,PDX,3923.21,251.03,358340.824145,269186314.7768758,New York,NY,New York,TRUE,58636,48612.5,36061,New York,"{""36061"": ""100""}",New York,36061,FALSE,FALSE,America/New_York,"40.78138, -73.95016"
10463,1,97218,-73.91,40.89,-122.59,45.58,3921227.9189913548,3921.23,20.9215,90,no,103,10.93,no,PDX,3921.23,251.03,358162.624145,269186314.7768758,Bronx,NY,New York,TRUE,71132,18939,36005,Bronx,"{""36005"": ""87.55"", ""36061"": ""12.45""}",Bronx|New York,36005|36061,FALSE,FALSE,America/New_York,"40.88077, -73.90662"
10502,1,97218,-73.84,41.01,-122.59,45.58,3921110.799641248,3921.11,20.9215,90,no,104,10.93,no,PDX,3921.11,251.03,358151.824145,269186314.7768758,Ardsley,NY,New York,TRUE,5514,1004.1,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"41.01145, -73.84149"
10516,1,97218,-73.91,41.45,-122.59,45.58,3895928.344834794,3895.93,20.9215,90,no,105,10.93,no,PDX,3895.93,251.03,355885.624145,269186314.7768758,Cold Spring,NY,New York,TRUE,5375,65.8,36079,Putnam,"{""36079"": ""100""}",Putnam,36079,FALSE,FALSE,America/New_York,"41.45334, -73.90241"
10522,1,97218,-73.87,41.01,-122.59,45.58,3918811.575321239,3918.81,20.9215,90,no,106,10.93,no,PDX,3918.81,251.03,357944.824145,269186314.7768758,Dobbs Ferry,NY,New York,TRUE,11070,1759.5,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"41.01226, -73.86479"
10562,1,97218,-73.82,41.19,-122.59,45.58,3914475.954882884,3914.48,20.9215,90,no,107,10.93,no,PDX,3914.48,251.03,357555.124145,269186314.7768758,Ossining,NY,New York,TRUE,31636,885.5,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"41.19242, -73.83096"
10580,2,97218,-73.69,40.98,-122.59,45.58,3933975.1481113466,7867.95,20.9215,90,no,108,10.93,no,PDX,3933.98,251.03,359310.124145,269186314.7768758,Rye,NY,New York,TRUE,17334,788.7,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"40.97889, -73.69306"
10583,1,97218,-73.79,40.99,-122.59,45.58,3925854.907748323,3925.85,20.9215,90,no,109,10.93,no,PDX,3925.85,251.03,358578.424145,269186314.7768758,Scarsdale,NY,New York,TRUE,40851,1275.8,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"40.98924, -73.7931"
10705,1,97218,-73.89,40.92,-122.59,45.58,3921387.9132888503,3921.39,20.9215,90,no,110,10.93,no,PDX,3921.39,251.03,358177.024145,269186314.7768758,Yonkers,NY,New York,TRUE,39944,6969.9,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"40.91925, -73.88976"
10706,2,97218,-73.86,40.99,-122.59,45.58,3920489.784730085,7840.98,20.9215,90,no,111,10.93,no,PDX,3920.49,251.03,358096.024145,269186314.7768758,Hastings On Hudson,NY,New York,TRUE,8493,1133.2,36119,Westchester,"{""36119"": ""100""}",Westchester,36119,FALSE,FALSE,America/New_York,"40.98976, -73.86752"
10960,1,97218,-73.93,41.08,-122.59,45.58,3911030.6450775843,3911.03,20.9215,90,no,112,10.93,no,PDX,3911.03,251.03,357244.624145,269186314.7768758,Nyack,NY,New York,TRUE,15857,1463.4,36087,Rockland,"{""36087"": ""100""}",Rockland,36087,FALSE,FALSE,America/New_York,"41.09198, -73.92584"
10983,1,97218,-73.95,41.03,-122.59,45.58,3911769.560099585,3911.77,20.9215,90,no,113,10.93,no,PDX,3911.77,251.03,357311.224145,269186314.7768758,Tappan,NY,New York,TRUE,5999,1139,36087,Rockland,"{""36087"": ""100""}",Rockland,36087,FALSE,FALSE,America/New_York,"41.02736, -73.94833"
11106,1,97218,-73.94,40.76,-122.59,45.58,3924901.723215674,3924.9,20.9215,90,no,114,10.93,no,PDX,3924.9,251.03,358492.924145,269186314.7768758,Astoria,NY,New York,TRUE,37690,17023,36081,Queens,"{""36081"": ""100""}",Queens,36081,FALSE,FALSE,America/New_York,"40.76172, -73.93183"
11201,1,97218,-73.99,40.7,-122.59,45.58,3923833.672915848,3923.83,20.9215,90,no,115,10.93,no,PDX,3923.83,251.03,358396.624145,269186314.7768758,Brooklyn,NY,New York,TRUE,63378,17389.1,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.69463, -73.98972"
11205,1,97218,-73.97,40.7,-122.59,45.58,3925369.144465699,3925.37,20.9215,90,no,116,10.93,no,PDX,3925.37,251.03,358535.224145,269186314.7768758,Brooklyn,NY,New York,TRUE,46843,19140.2,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.69468, -73.96613"
11213,1,97218,-73.94,40.67,-122.59,45.58,3929060.5919757104,3929.06,20.9215,90,no,117,10.93,no,PDX,3929.06,251.03,358867.324145,269186314.7768758,Brooklyn,NY,New York,TRUE,67056,23744,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.67111, -73.9363"
11215,6,97218,-73.98,40.67,-122.59,45.58,3925989.3125571185,23555.94,20.9215,90,no,118,10.93,no,PDX,3925.99,251.03,358591.024145,269186314.7768758,Brooklyn,NY,New York,TRUE,69873,12404,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.6626, -73.98678"
11216,1,97218,-73.95,40.68,-122.59,45.58,3927829.8220464587,3927.83,20.9215,90,no,119,10.93,no,PDX,3927.83,251.03,358756.624145,269186314.7768758,Brooklyn,NY,New York,TRUE,57786,23866.7,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.68075, -73.94937"
11217,1,97218,-73.98,40.68,-122.59,45.58,3925526.452721672,3925.53,20.9215,90,no,120,10.93,no,PDX,3925.53,251.03,358549.624145,269186314.7768758,Brooklyn,NY,New York,TRUE,41813,21526,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.68259, -73.97928"
11218,1,97218,-73.98,40.65,-122.59,45.58,3926915.7137817047,3926.92,20.9215,90,no,121,10.93,no,PDX,3926.92,251.03,358674.724145,269186314.7768758,Brooklyn,NY,New York,TRUE,72413,19572.7,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.64346, -73.97611"
11226,2,97218,-73.96,40.65,-122.59,45.58,3928451.5238558557,7856.9,20.9215,90,no,122,10.93,no,PDX,3928.45,251.03,358812.424145,269186314.7768758,Brooklyn,NY,New York,TRUE,99558,29812.3,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.64639, -73.9568"
11231,1,97218,-74,40.68,-122.59,45.58,3923990.8100768835,3923.99,20.9215,90,no,123,10.93,no,PDX,3923.99,251.03,358411.024145,269186314.7768758,Brooklyn,NY,New York,TRUE,37874,10286.4,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.67767, -74.00465"
11234,1,97218,-73.89,40.61,-122.59,45.58,3935683.2894800627,3935.68,20.9215,90,no,124,10.93,no,PDX,3935.68,251.03,359463.124145,269186314.7768758,Brooklyn,NY,New York,TRUE,93534,4873.7,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.60602, -73.91071"
11238,2,97218,-73.96,40.68,-122.59,45.58,3927062.0448982725,7854.12,20.9215,90,no,125,10.93,no,PDX,3927.06,251.03,358687.324145,269186314.7768758,Brooklyn,NY,New York,TRUE,55210,19264.1,36047,Kings,"{""36047"": ""100""}",Kings,36047,FALSE,FALSE,America/New_York,"40.67913, -73.96384"
11372,1,97218,-73.88,40.75,-122.59,45.58,3929967.6891529607,3929.97,20.9215,90,no,126,10.93,no,PDX,3929.97,251.03,358949.224145,269186314.7768758,Jackson Heights,NY,New York,TRUE,62854,32758.7,36081,Queens,"{""36081"": ""100""}",Queens,36081,FALSE,FALSE,America/New_York,"40.75166, -73.88361"
11375,2,97218,-73.85,40.72,-122.59,45.58,3933655.827925141,7867.31,20.9215,90,no,127,10.93,no,PDX,3933.66,251.03,359281.32414499996,269186314.7768758,Forest Hills,NY,New York,TRUE,73034,14175.6,36081,Queens,"{""36081"": ""100""}",Queens,36081,FALSE,FALSE,America/New_York,"40.72092, -73.84611"
11692,1,97218,-73.8,40.59,-122.59,45.58,3943524.7399576274,3943.52,20.9215,90,no,128,10.93,no,PDX,3943.52,251.03,360168.724145,269186314.7768758,Arverne,NY,New York,TRUE,22074,8501,36081,Queens,"{""36081"": ""100""}",Queens,36081,FALSE,FALSE,America/New_York,"40.59369, -73.79231"
11753,1,97218,-73.54,40.79,-122.59,45.58,3954203.36892226,3954.2,20.9215,90,no,129,10.93,no,PDX,3954.2,251.03,361129.924145,269186314.7768758,Jericho,NY,New York,TRUE,12857,1274.8,36059,Nassau,"{""36059"": ""100""}",Nassau,36059,FALSE,FALSE,America/New_York,"40.78997, -73.54008"
11786,1,97218,-72.88,40.94,-122.59,45.58,3997844.8896583472,3997.84,20.9215,90,no,130,10.93,no,PDX,3997.84,251.03,365057.52414500003,269186314.7768758,Shoreham,NY,New York,TRUE,6359,426.6,36103,Suffolk,"{""36103"": ""100""}",Suffolk,36103,FALSE,FALSE,America/New_York,"40.94462, -72.88515"
11963,1,97218,-72.32,40.99,-122.59,45.58,4038370.9801863683,4038.37,20.9215,90,no,131,10.93,no,PDX,4038.37,251.03,368705.224145,269186314.7768758,Sag Harbor,NY,New York,TRUE,7161,205,36103,Suffolk,"{""36103"": ""100""}",Suffolk,36103,FALSE,FALSE,America/New_York,"40.99428, -72.3208"
12106,1,97218,-73.7,42.39,-122.59,45.58,3871078.9674746646,3871.08,20.9215,90,no,132,10.93,no,PDX,3871.08,251.03,353649.124145,269186314.7768758,Kinderhook,NY,New York,TRUE,2333,61.8,36021,Columbia,"{""36021"": ""100""}",Columbia,36021,FALSE,FALSE,America/New_York,"42.38895, -73.71132"
12534,1,97218,-73.7,42.2,-122.59,45.58,3879178.7812524685,3879.18,20.9215,90,no,133,10.93,no,PDX,3879.18,251.03,354378.124145,269186314.7768758,Hudson,NY,New York,TRUE,18007,79.9,36021,Columbia,"{""36021"": ""100""}",Columbia,36021,FALSE,FALSE,America/New_York,"42.22273, -73.75158"
12561,1,97218,-74.1,41.8,-122.59,45.58,3865982.7902079527,3865.98,20.9215,90,no,134,10.93,no,PDX,3865.98,251.03,353190.124145,269186314.7768758,New Paltz,NY,New York,TRUE,18713,121.4,36111,Ulster,"{""36111"": ""100""}",Ulster,36111,FALSE,FALSE,America/New_York,"41.75498, -74.09752"
13111,1,97218,-76.62,43.26,-122.59,45.58,3613793.0765114403,3613.79,20.9215,90,no,135,10.93,no,PDX,3613.79,251.03,330493.024145,269186314.7768758,Martville,NY,New York,TRUE,1706,24.8,36011,Cayuga,"{""36011"": ""81.35"", ""36075"": ""18.65""}",Cayuga|Oswego,36011|36075,FALSE,FALSE,America/New_York,"43.25868, -76.62045"
13323,1,97218,-75.39,43.04,-122.59,45.58,3715895.1457786043,3715.9,20.9215,90,no,136,10.93,no,PDX,3715.9,251.03,339682.924145,269186314.7768758,Clinton,NY,New York,TRUE,11282,114.5,36065,Oneida,"{""36065"": ""100""}",Oneida,36065,FALSE,FALSE,America/New_York,"43.04174, -75.37911"
14221,1,97218,-78.73,42.99,-122.59,45.58,3463387.8817667654,3463.39,20.9215,90,no,137,10.93,no,PDX,3463.39,251.03,316957.024145,269186314.7768758,Buffalo,NY,New York,TRUE,53948,905.4,36029,Erie,"{""36029"": ""100""}",Erie,36029,FALSE,FALSE,America/New_York,"42.98002, -78.72285"
14226,1,97218,-78.79,42.98,-122.59,45.58,3459186.2165002273,3459.19,20.9215,90,no,138,10.93,no,PDX,3459.19,251.03,316579.024145,269186314.7768758,Buffalo,NY,New York,TRUE,30644,1709.9,36029,Erie,"{""36029"": ""100""}",Erie,36029,FALSE,FALSE,America/New_York,"42.97098, -78.79873"
14472,1,97218,-77.6,43,-122.59,45.58,3549274.2675633356,3549.27,20.9215,90,no,139,10.93,no,PDX,3549.27,251.03,324686.224145,269186314.7768758,Honeoye Falls,NY,New York,TRUE,8713,77,36055,Monroe,"{""36055"": ""90.5"", ""36051"": ""5.41"", ""36069"": ""4.09""}",Monroe|Livingston|Ontario,36055|36051|36069,FALSE,FALSE,America/New_York,"42.96729, -77.57913"
14850,1,97218,-76.5,42.4,-122.59,45.58,3657256.1398497215,3657.26,20.9215,90,no,140,10.93,no,PDX,3657.26,251.03,334405.324145,269186314.7768758,Ithaca,NY,New York,TRUE,64221,196.9,36109,Tompkins,"{""36109"": ""100""}",Tompkins,36109,FALSE,FALSE,America/New_York,"42.43101, -76.49959"
15218,1,97218,-79.89,40.42,-122.59,45.58,3481385.339743459,3481.39,20.9215,90,no,141,10.93,no,PDX,3481.39,251.03,318577.024145,269186314.7768758,Pittsburgh,PA,Pennsylvania,TRUE,13443,2188.7,42003,Allegheny,"{""42003"": ""100""}",Allegheny,42003,FALSE,FALSE,America/New_York,"40.42381, -79.89003"
15238,2,97218,-79.88,40.54,-122.59,45.58,3476769.3366049663,6953.54,20.9215,90,no,142,10.93,no,PDX,3476.77,251.03,318161.224145,269186314.7768758,Pittsburgh,PA,Pennsylvania,TRUE,12944,305.4,42003,Allegheny,"{""42003"": ""100""}",Allegheny,42003,FALSE,FALSE,America/New_York,"40.53464, -79.88051"
15601,1,97218,-79.5,40.3,-122.59,45.58,3517039.9411135083,3517.04,20.9215,90,no,143,10.93,no,PDX,3517.04,251.03,321785.524145,269186314.7768758,Greensburg,PA,Pennsylvania,TRUE,56955,255.1,42129,Westmoreland,"{""42129"": ""100""}",Westmoreland,42129,FALSE,FALSE,America/New_York,"40.31519, -79.53552"
16801,1,97218,-77.9,40.8,-122.59,45.58,3618259.070284021,3618.26,20.9215,90,no,144,10.93,no,PDX,3618.26,251.03,330895.324145,269186314.7768758,State College,PA,Pennsylvania,TRUE,45280,559.1,42027,Centre,"{""42027"": ""100""}",Centre,42027,FALSE,FALSE,America/New_York,"40.77888, -77.84134"
17011,1,97218,-76.93,40.24,-122.59,45.58,3718652.7621947145,3718.65,20.9215,90,no,145,10.93,no,PDX,3718.65,251.03,339930.424145,269186314.7768758,Camp Hill,PA,Pennsylvania,TRUE,36532,1083.8,42041,Cumberland,"{""42041"": ""96.04"", ""42133"": ""3.96""}",Cumberland|York,42041|42133,FALSE,FALSE,America/New_York,"40.23514, -76.92916"
17050,1,97218,-77.02,40.25,-122.59,45.58,3711235.755190829,3711.24,20.9215,90,no,146,10.93,no,PDX,3711.24,251.03,339263.524145,269186314.7768758,Mechanicsburg,PA,Pennsylvania,TRUE,38141,458.9,42041,Cumberland,"{""42041"": ""100""}",Cumberland,42041,FALSE,FALSE,America/New_York,"40.24856, -77.02628"
17972,1,97218,-76.2,40.6,-122.59,45.58,3758420.5365895005,3758.42,20.9215,90,no,147,10.93,no,PDX,3758.42,251.03,343509.724145,269186314.7768758,Schuylkill Haven,PA,Pennsylvania,TRUE,11308,106.6,42107,Schuylkill,"{""42107"": ""100""}",Schuylkill,42107,FALSE,FALSE,America/New_York,"40.58962, -76.20538"
18017,1,97218,-75.39,40.66,-122.59,45.58,3818058.713509173,3818.06,20.9215,90,no,148,10.93,no,PDX,3818.06,251.03,348877.324145,269186314.7768758,Bethlehem,PA,Pennsylvania,TRUE,39453,942.7,42095,Northampton,"{""42095"": ""96.76"", ""42077"": ""3.24""}",Northampton|Lehigh,42095|42077,FALSE,FALSE,America/New_York,"40.65971, -75.38684"
18049,1,97218,-75.5,40.52,-122.59,45.58,3816025.4897571215,3816.03,20.9215,90,no,149,10.93,no,PDX,3816.03,251.03,348694.624145,269186314.7768758,Emmaus,PA,Pennsylvania,TRUE,17578,452.5,42077,Lehigh,"{""42077"": ""100""}",Lehigh,42077,FALSE,FALSE,America/New_York,"40.51741, -75.5008"
18062,1,97218,-75.59,40.5,-122.59,45.58,3810015.4364414285,3810.02,20.9215,90,no,150,10.93,no,PDX,3810.02,251.03,348153.724145,269186314.7768758,Macungie,PA,Pennsylvania,TRUE,25769,466.8,42077,Lehigh,"{""42077"": ""92.04"", ""42011"": ""7.96""}",Lehigh|Berks,42077|42011,FALSE,FALSE,America/New_York,"40.50251, -75.58301"
18940,2,97218,-74.96,40.26,-122.59,45.58,3869714.955411896,7739.43,20.9215,90,no,151,10.93,no,PDX,3869.71,251.03,353525.824145,269186314.7768758,Newtown,PA,Pennsylvania,TRUE,28915,341.6,42017,Bucks,"{""42017"": ""100""}",Bucks,42017,FALSE,FALSE,America/New_York,"40.2632, -74.94751"
19002,1,97218,-75.22,40.18,-122.59,45.58,3853432.583911417,3853.43,20.9215,90,no,152,10.93,no,PDX,3853.43,251.03,352060.624145,269186314.7768758,Ambler,PA,Pennsylvania,TRUE,32241,599.2,42091,Montgomery,"{""42091"": ""100""}",Montgomery,42091,FALSE,FALSE,America/New_York,"40.18382, -75.20993"
19031,1,97218,-75.22,40.11,-122.59,45.58,3856728.309591487,3856.73,20.9215,90,no,153,10.93,no,PDX,3856.73,251.03,352357.624145,269186314.7768758,Flourtown,PA,Pennsylvania,TRUE,4618,620.6,42091,Montgomery,"{""42091"": ""100""}",Montgomery,42091,FALSE,FALSE,America/New_York,"40.1092, -75.21701"
